Regulator Name,Gene Set Name,Total Genes,Gene Set Size,Regulator Target Set Size,Overlap,Total Genes,odds-ratio,p-value,Adjusted p-value
Rv0038,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv0038,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv0038,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0038,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0038,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv0038,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0038,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0042c,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv0043c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Alternate Carbon Metabolism,1010,19.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Arabinogalactan biosynthesis,1010,29.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Arabinogalactan bioynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Arginine and Proline Metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Beta oxidation of unsaturated fatty acids,1010,67.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Carbon metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Citric Acid Cycle,1010,32.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Cofactor,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Cysteine and methionine metabolism,1010,27.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Degradation/Utilization/Assimilation,1010,7.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Ergothioneine biosynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Fatty acid biosynthesis,1010,15.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Fatty Acid Metabolism,1010,137.0,2.0,2.0,1010,inf,0.018282977950916997,1.0
Rv0043c,Folate Metabolism,1010,13.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Fructose and mannose metabolism,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Glycerolipid metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Glycerophospholipid metabolism,1010,50.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Glycolysis/Gluconeogenesis,1010,54.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Glyoxylate Metabolism,1010,7.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Histidine Metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Inositol phosphate metabolism,1010,5.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Lipid metabolism,1010,11.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Membrane Metabolism,1010,67.0,2.0,1.0,1010,14.272727272727273,0.1283341019929545,1.0
Rv0043c,Miscellaneous,1010,6.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Mycobactin biosynthesis,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Mycolic Acid Biosynthesis,1010,11.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Mycolic acid pathway,1010,14.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Nicotinate and nicotinamide metabolism,1010,2.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Nucleotide Salvage Pathway,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Other Amino Acid Metabolism,1010,20.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Others,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Oxidative Phosphorylation,1010,35.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Pantothenate and CoA Metabolism,1010,18.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Pentose Phosphate Pathway,1010,14.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Peptidoglycan Metabolism,1010,12.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,p-HBAD biosynthesis,1010,4.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Phenolic glycolipid biosynthesis,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Polyprenyl Metabolism,1010,15.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Propanoate metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Propanoate Metabolism,1010,5.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Purine and Pyrimidine Biosynthesis,1010,74.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Pyruvate Metabolism,1010,24.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Redox Metabolism,1010,25.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Riboflavin Metabolism,1010,9.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Spermidine biosynthesis,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Starch and sucrose metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Sulfur metabolism,1010,10.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Thiamine Metabolism,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Threonine and Lysine Metabolism,1010,8.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Transport,1010,101.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,tRNA Charging,1010,2.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Unassigned,1010,1.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Urea Cycle,1010,4.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,,1010,3.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0043c,Cholesterol degradation,1010,38.0,2.0,0.0,1010,0.0,1.0,1.0
Rv0047c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Alternate Carbon Metabolism,1010,19.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Arabinogalactan biosynthesis,1010,29.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Arabinogalactan bioynthesis,1010,3.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Arginine and Proline Metabolism,1010,10.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Beta oxidation of unsaturated fatty acids,1010,67.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Carbon metabolism,1010,3.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Citric Acid Cycle,1010,32.0,16.0,1.0,1010,2.0709677419354837,0.40492238964147204,1.0
Rv0047c,Cofactor,1010,1.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Cysteine and methionine metabolism,1010,27.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Degradation/Utilization/Assimilation,1010,7.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Ergothioneine biosynthesis,1010,3.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Fatty acid biosynthesis,1010,15.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Fatty Acid Metabolism,1010,137.0,16.0,3.0,1010,1.4810562571756603,0.37240799707653116,1.0
Rv0047c,Folate Metabolism,1010,13.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Fructose and mannose metabolism,1010,8.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Glycerolipid metabolism,1010,3.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Glycerophospholipid metabolism,1010,50.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Glycolysis/Gluconeogenesis,1010,54.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Glyoxylate Metabolism,1010,7.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Histidine Metabolism,1010,10.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Inositol phosphate metabolism,1010,5.0,16.0,1.0,1010,16.5,0.07688537684217872,1.0
Rv0047c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Lipid metabolism,1010,11.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Membrane Metabolism,1010,67.0,16.0,8.0,1010,15.847457627118644,2.0897714856357034e-06,6.373803031188895e-05
Rv0047c,Miscellaneous,1010,6.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Mycobactin biosynthesis,1010,10.0,16.0,9.0,1010,1276.7142857142858,3.9091122852544914e-17,2.38455849400524e-15
Rv0047c,Mycolic Acid Biosynthesis,1010,11.0,16.0,1.0,1010,6.56,0.1618306861749615,1.0
Rv0047c,Mycolic acid pathway,1010,14.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Nicotinate and nicotinamide metabolism,1010,2.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Nucleotide Salvage Pathway,1010,8.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Other Amino Acid Metabolism,1010,20.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Others,1010,3.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Oxidative Phosphorylation,1010,35.0,16.0,1.0,1010,1.8823529411764706,0.43368238943608795,1.0
Rv0047c,Pantothenate and CoA Metabolism,1010,18.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Pentose Phosphate Pathway,1010,14.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Peptidoglycan Metabolism,1010,12.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,p-HBAD biosynthesis,1010,4.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Phenolic glycolipid biosynthesis,1010,3.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Polyprenyl Metabolism,1010,15.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Propanoate metabolism,1010,3.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Propanoate Metabolism,1010,5.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Purine and Pyrimidine Biosynthesis,1010,74.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Pyruvate Metabolism,1010,24.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Redox Metabolism,1010,25.0,16.0,2.0,1010,6.031055900621118,0.05710532418719957,1.0
Rv0047c,Riboflavin Metabolism,1010,9.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Spermidine biosynthesis,1010,1.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Starch and sucrose metabolism,1010,10.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Sulfur metabolism,1010,10.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Thiamine Metabolism,1010,3.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Threonine and Lysine Metabolism,1010,8.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Transport,1010,101.0,16.0,1.0,1010,0.596,0.8171545268397763,1.0
Rv0047c,tRNA Charging,1010,2.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Unassigned,1010,1.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Urea Cycle,1010,4.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,,1010,3.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0047c,Cholesterol degradation,1010,38.0,16.0,0.0,1010,0.0,1.0,1.0
Rv0054,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0054,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv0054,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv0054,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0054,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0054,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv0054,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0054,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv0067c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv0067c,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv0067c,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv0067c,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
